order_id,visit_id,user_id,order_created_at_et,location_id,shipping_carrier,shipping_method,estimated_delivery_date,delivered_at_et
63534d6f-6833-4e90-b3eb-23bbb4d0030b,2281fcb5-e0a5-47e4-9f3e-6e9267ff533c,7f77b9c1-e4f6-413e-be79-0bedf447d04a,2022-01-09 12:11:47,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2022-01-15 10:27:59,2022-01-17 17:35:07
d7d5039b-4f32-4db0-951c-c77ab9eb229b,27ff3f38-73ce-4095-85ff-f9f78882faa0,550542eb-af00-4c56-a4b6-96db9f3565e6,2022-12-06 13:06:33,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2022-12-12 16:27:57,2022-12-12 13:33:47
61bc27f6-7e8d-4d1f-b636-233e724c1d09,bd278ab3-ac26-4268-84e5-5c0f1fc158bb,817a8c75-00be-4d72-b81d-49988a1d4d39,2023-03-26 04:00:26,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_2,Priority Mail,2023-03-29 13:30:08,2023-03-30 13:43:00
e101eb74-8bc7-487e-9139-f17de61a05d8,6397dc17-9828-414e-9fa3-8c3adc61ae09,f9cac2d3-3c36-485c-a36b-cd9c9d555e1f,2024-04-23 00:16:31,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2024-04-29 12:51:54,2024-04-29 12:04:24
02c86399-1b47-4ae8-a0c8-5637e190aabf,6dcd4f87-5866-42bb-9d41-469de9cc5efe,fad0260e-a8ae-4474-8073-e0b288225556,2024-02-17 15:50:04,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_3,Express,2024-02-20 13:44:24,2024-02-20 16:49:32
e8eb3b23-a6e3-4277-9587-a2f924ca3f84,dc4d550b-dc82-4210-bae1-f27eb17f4e3b,3a226c9e-ad5e-4e36-95c0-8373fa198001,2024-08-07 10:44:22,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,Ground,2024-08-12 11:55:54,2024-08-12 09:36:25
7ed5a6ef-2664-495d-8ea0-c1910143cc15,d7a1cd57-a129-43c2-a79b-6b19b0422f9c,9963ab6a-a268-48b3-93b7-2c0ba1f8c7d2,2023-10-12 15:56:08,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_1,2-Day,2023-10-15 15:58:02,2023-10-14 11:13:47
9bba6525-a59a-47e8-9b9c-9391ba703da0,7d5079d9-b9e4-48df-8d2a-d86938591c07,25c58d13-9293-444a-8bb2-8b4420a5820c,2024-10-13 15:21:01,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_1,Ground,2024-10-19 16:35:51,2024-10-19 09:51:24
4e353e52-d73a-47ec-b2b1-5dbd678eaacb,5f2a3add-8395-4208-b584-d4d22fc51147,c957c04f-5249-466d-8254-7be062260aa2,2022-11-07 19:03:53,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2022-11-11 13:18:18,2022-11-11 16:25:41
3558b8e5-81a8-48c8-8b5d-bfa1a396f09a,f3fbccd5-629c-4a8b-8082-7e7d8b1e98a6,e5ce23fa-f7f4-4709-9a62-8b0e86a3565c,2022-04-07 00:39:48,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,Ground,2022-04-14 17:57:52,2022-04-14 09:02:35
331bff4b-87bc-4d8d-a841-e9e499841dd9,4b211163-9445-4dec-bc40-5bfff5f4bb3e,71124eef-6de7-4dc9-937f-9f416c582ff2,2022-08-01 15:53:24,fca9c789-1ec9-4d79-a50f-756dce951933,carrier_3,Standard,2022-08-07 10:05:38,2022-08-08 13:18:08
c4eaf1a6-309d-480e-ac8c-39bd1b83c2a6,7a57709b-d5c0-4184-8d0c-f29139c046aa,c2186704-14fc-4f5e-a8f5-ab4c18c10ab7,2024-10-13 15:45:40,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Standard,2024-10-17 15:24:03,2024-10-17 09:43:56
549bf650-958c-4af6-a061-ffd2e4b7122a,d848879d-1656-4dd3-a9da-246a4c1d0e48,95c66c9d-83e9-4247-b022-c32c46880e48,2023-04-17 09:26:22,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_2,Priority Mail,2023-04-21 09:42:31,2023-04-21 16:56:14
6863a368-96ed-4418-add9-9f538608b790,67318c28-6118-46c1-9632-ad2ad6a285f4,36479ec3-d8be-4b7e-bbcc-cb9dcdb7c32c,2023-10-26 11:44:51,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2023-11-01 12:40:27,2023-11-01 17:27:13
aee7ab9a-14e5-4e41-b805-e7724a1e7195,94ffbc67-b97d-4ce5-9a69-024343a305a4,78b5c17f-95f8-4abb-b6dc-b6f1b50137e1,2023-04-08 14:25:20,55b6e9ae-da13-4a76-878c-728687928e96,carrier_1,Ground,2023-04-14 11:44:29,2023-04-14 16:36:55
5c65de2d-2486-4ad8-a11b-eeb5b0413174,0aeec2f8-c2db-4fbe-b570-039b430b28a1,5d248460-b2d3-4486-b832-1c8840449a6f,2022-01-15 04:07:01,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2022-01-18 13:44:02,2022-01-18 14:14:27
d2b4f994-e9cd-4e4c-bd69-ad8d9e54744b,78d404f4-6798-4bdf-9fc4-3840cb03f2dc,e4f0bc96-ef1f-4f09-874e-8c1e6562aae6,2024-10-13 16:58:01,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_1,Ground,2024-10-18 12:48:15,2024-10-18 16:14:24
ae189dec-cc46-4c9e-abf5-8619d3661307,9cb596e1-d92a-40df-b3cd-05b2491abb23,37b44525-8223-4be1-9b39-21f4ab5a6c1b,2023-12-16 13:29:04,560e6c9b-4c49-4fd3-a8df-4ceee668bc27,carrier_1,Ground,2023-12-22 15:24:54,2023-12-25 12:08:33
542c2f03-e60c-4a30-b7f2-d94fd9db2dd3,e9387274-d628-465b-9de0-439392ded86a,ff371f63-7483-4c81-ad3d-099b8e2fe479,2023-05-29 17:26:04,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_3,Standard,2023-06-03 13:02:19,2023-06-03 17:05:54
3a7d6d43-3789-48e8-b7f6-545034827e2c,25de4f13-e841-4f65-84b5-fd5c469ac9ff,d5efb38d-c290-4381-9939-a84e249a49bc,2024-01-07 19:28:45,290df0d8-3487-44e8-bddd-f38e97df2409,carrier_1,2-Day,2024-01-09 13:38:15,2024-01-09 09:41:53
636c2ffa-3bd2-4d84-9da6-d8809786443d,4e2df76a-5338-4ab2-a8e4-5a2dccd5d684,a5364864-a05d-4697-aa33-0a752f680dbd,2022-01-15 04:34:33,8ce499ba-1e23-4b9c-9e75-f8f1fed94c63,carrier_1,2-Day,2022-01-18 16:19:11,2022-01-20 10:04:45
3bac56af-fbdb-4458-9090-a4c681c41163,bbe7905a-7211-40a3-9fa6-db6dea764a4a,d608b407-c65f-48a9-819f-e0f55e0662db,2023-06-27 12:48:57,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_2,Priority Mail,2023-07-01 11:03:49,2023-07-01 11:49:12
7cbed04c-30f0-4780-ad16-0bd2272c90e7,1083d91e-f171-4859-9134-fa69fd1da7f9,33ceb3b5-7a8b-4654-8c44-36e5269f1db9,2023-04-06 00:02:58,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_1,Ground,2023-04-11 12:42:44,2023-04-10 13:21:45
c6fcfc7e-80d0-4b66-8ffe-a6e7992831db,4531ebe4-4f54-45c7-81d6-a39aafb338f0,d9925d54-89e8-436e-8bd3-6ad419230b5d,2022-02-19 15:52:41,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Standard,2022-02-25 16:15:14,2022-02-24 14:17:48
2a38dad0-dce8-4a21-aa7f-61a66334f62e,0476c353-ac41-4fa2-b0b8-e4f6cb09513a,0b92af03-d370-4816-acaf-b622f6f01a6e,2023-05-17 06:09:23,8ce499ba-1e23-4b9c-9e75-f8f1fed94c63,carrier_1,Ground,2023-05-22 12:11:44,2023-05-22 17:39:14
e4752943-d325-4be4-9f28-2a875751bd1b,c7898184-a07f-4f2f-901d-21a62c17163e,8f81866c-cd80-45c9-b353-500cc16a0397,2023-06-13 10:35:44,fca9c789-1ec9-4d79-a50f-756dce951933,carrier_1,Ground,2023-06-18 17:35:32,2023-06-19 12:51:06
1ae74312-1408-460f-b443-22d9a5b4de84,b7513afb-eb6b-4fcc-ad5a-b3203e86e724,d60b8b8c-67d0-47ea-8804-a75ac3b07c77,2022-12-12 10:10:35,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_1,2-Day,2022-12-15 16:38:50,2022-12-15 14:34:39
d5e0071e-d402-4603-b255-6d04be7bb53a,5887f1ef-c701-4235-98c9-b03aa31143e3,f1922ead-659d-4382-96e9-69d5bc2c493e,2023-07-17 05:53:25,560e6c9b-4c49-4fd3-a8df-4ceee668bc27,carrier_1,Ground,2023-07-22 15:01:13,2023-07-22 17:20:29
e1d004e6-7710-453a-9a9d-28c0fa7959a3,eb7f3907-a401-44da-a760-72861bbdaaa5,bfe33729-d961-4ef7-89a9-a79b14ea1e41,2024-10-13 01:22:36,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2024-10-17 15:11:20,2024-10-16 16:07:55
a5070a5f-5da1-46c2-a2b4-3dc67532ec65,b1787c03-4078-4c07-b929-7d51665a0ccb,f4d71e9b-17e9-470c-b7f8-56237f4b25da,2024-10-13 13:47:24,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2024-10-15 12:50:48,2024-10-15 13:22:23
0ec6c41f-688a-46f9-8607-3d5340599391,7094c687-cf0e-4baf-a561-6e0c8390fdc3,9b95e7af-df60-486e-ac7b-764912058469,2024-10-13 23:17:34,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,2-Day,2024-10-15 14:10:21,2024-10-15 14:18:38
accf5c8c-59a3-414e-9fd5-46ff02f7bbb7,aaaedbb8-da71-49ca-b0b2-2ec74eeb05d5,bb4b46b9-10d1-48ea-a12b-8f6aec2a70f1,2023-07-02 08:57:28,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Standard,2023-07-08 11:08:58,2023-07-08 15:56:57
677e9820-8602-42df-a6f1-e779283a13b8,444398ec-4c4a-4485-be78-7976b8904791,b97c4990-6dc7-47bd-aac3-72114f6823ee,2024-04-07 02:20:20,deeea985-2b8f-4cdf-b883-3047d90d7505,carrier_2,Priority Mail,2024-04-10 11:41:08,2024-04-10 14:16:50
75618df2-42a5-4061-842b-ac39acb0742e,fb720a98-cbd1-4995-b1fa-54f719e5f26d,81fc0044-2a48-463c-b337-5ab73013daea,2022-06-04 12:44:48,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_1,Ground,2022-06-11 14:06:37,2022-06-13 11:45:03
c1e29904-bd16-46b3-9415-497545ad9966,9c9ef6ac-7764-4ae2-942b-712487a83029,9dc4d693-1c1e-437d-8c6f-6df4bd6afbf0,2023-12-07 08:50:07,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_1,Ground,2023-12-13 13:10:43,2023-12-13 10:35:12
d6034454-577a-4892-b442-908b1c203103,59aaea80-aabb-457d-8aae-028f8df81d65,107448e0-a1a9-4774-930f-59c562a1ef92,2023-11-13 16:04:49,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_3,Standard,2023-11-18 11:25:26,2023-11-18 11:01:40
994c68ab-c073-4c61-bc8b-48da8211591f,85ddc857-9d92-40c6-8a28-a3eb1aeb4bf8,90390bcd-d21a-449f-8981-b06bfd75b016,2022-06-20 05:10:58,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_3,Express,2022-06-22 12:23:49,2022-06-22 13:49:02
aa9000cf-7487-4f8e-b268-af88581fa74a,91d2169b-350b-4ac4-81dd-694d122dd8ce,03965c9e-265e-43f8-891d-f563daca1238,2024-10-13 11:28:27,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2024-10-18 17:01:01,2024-10-17 13:03:00
c3de523a-0bb8-4eae-9bed-9a0feabea9fa,26335795-48fd-45c1-b0e4-1c5ac260e541,e6fdacda-5e4a-4caf-9922-fdd1f81bb855,2024-07-01 05:17:55,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_2,Priority Mail,2024-07-06 14:09:35,2024-07-06 10:21:51
8eef365b-135a-4b1c-8ac5-48fc78064cad,03cbd600-f92b-446b-ba70-a0ac1d7ea48b,67c68be6-80fe-424a-932f-4478f5e564e6,2023-06-11 20:27:00,290df0d8-3487-44e8-bddd-f38e97df2409,carrier_3,Standard,2023-06-15 13:12:07,2023-06-14 11:16:43
67f2beb6-66f9-4568-b02a-78c3c586bb69,19955e0a-9f10-49a5-b404-6817e54513ed,a35fd616-0eca-4ef2-adbf-4cc93b9e37ca,2024-05-25 05:47:48,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_3,Standard,2024-05-30 15:25:48,2024-05-29 12:36:12
ed24bcc4-35df-493f-aa6e-540c346f30e0,eaf0869a-4d1a-4da5-97d5-1bcca734735b,0cf5ed48-bb88-490a-9d0e-1f420f50e5ed,2022-03-07 00:04:32,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2022-03-11 13:01:17,2022-03-11 14:43:11
5edc3078-f313-42cd-aa72-f1771fe4a8af,eb7088a2-744c-4bc6-b967-bc02fa6b1f22,45633f11-f8b6-41d2-b20a-1c44415abfb6,2022-01-19 10:06:04,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2022-01-25 12:14:32,2022-01-26 10:28:07
0022b496-ec29-43a9-8708-6bb0d6db6ef7,7a87f0b1-c55e-4758-a6de-71f124ea41d4,a635a93a-55d4-49b8-8fe5-380d6166272a,2024-10-13 23:37:00,d452bcd9-24af-4ce4-b1e0-6bd7cda2da49,carrier_3,Standard,2024-10-17 13:26:27,2024-10-16 11:34:35
4478e9de-8a3a-40d1-ad0c-781f32039913,357980bc-c4ef-4fd8-b9d5-f1e4c13b0751,e11949da-e1ef-4f43-b43f-b6d256be90ae,2022-12-31 11:23:51,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2023-01-01 12:11:15,2023-01-02 13:18:49
e1672141-d62d-41b4-b3d8-1740c559f44e,6596ba26-7ecc-47cc-96b4-52b72ac78c6b,4ff23f80-dbae-41ed-b77c-82aa97897ffa,2024-02-14 05:38:43,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_1,2-Day,2024-02-16 12:49:20,2024-02-16 15:50:53
390801ae-49af-46c2-b497-b00fdb7ad482,ce09a81c-93c9-4839-ac4f-db90fb22023d,57a5d297-d569-4b56-b55e-c57ce5718f64,2023-08-13 23:27:47,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_2,Priority Mail,2023-08-18 15:17:20,2023-08-18 13:55:47
1df709dc-025c-483d-91f8-ea83c33eb203,fc26b429-27fb-4cdb-acda-3b820192f3c7,03189f30-2a19-40b8-84a8-305fab3170e8,2023-09-19 13:48:01,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,2-Day,2023-09-22 11:26:03,2023-09-21 13:57:37
3651311b-88f9-41dd-92fa-1516de5fa92d,07615810-a8f9-46e6-8a6e-e843f2f7e443,a9ef052f-f008-4aa2-b974-be3fb26af601,2022-04-15 05:39:10,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_2,Priority Mail,2022-04-20 11:43:43,2022-04-20 16:30:31
a5dece60-a442-4873-a59f-73ef3f20c719,a7354ce4-6309-467f-b946-7dc5fa4318eb,00f6feb9-5988-445e-a680-58c7354fe02c,2024-07-08 13:45:31,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2024-07-15 10:30:04,2024-07-15 11:35:28
02cae7d2-3dad-4b58-b3d0-f936bfd1ebe5,4600fdb1-1b8f-4393-b964-ceeec7b27b7a,fe147208-4079-41d8-85b9-9c6e5521d9c5,2021-12-24 23:01:28,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2021-12-30 16:57:00,2021-12-29 16:34:21
6d8a47bc-c65d-4946-905b-dd24d04ecd1b,f5b55639-1771-4b59-b7aa-07be859eada3,90fae41d-6f16-4565-a5c4-75379eaf9775,2022-01-25 06:47:48,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_1,2-Day,2022-01-27 09:46:17,2022-01-27 13:00:02
26b3ed09-3286-4336-a00b-837731960bf2,98c3f3a7-fd7c-40e2-b1d5-cf5055fe04f6,ef36a3e9-cc1c-4b70-a80f-b4bb4f71c4f6,2023-11-23 23:07:47,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Express,2023-11-26 11:25:34,2023-11-27 15:27:28
3a6863de-6f55-4392-98d6-f6f8298f2de0,76161b64-3f0e-46ea-af5a-37fd9c2d3f75,f96b6344-b6a8-403f-a7a5-0984399e00e3,2024-10-14 10:25:10,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_3,Express,2024-10-17 14:36:47,2024-10-17 10:47:11
63f815cf-7908-444f-9498-f9f3936b755e,09240ea3-240a-48ae-ba82-3b0aa65957d5,046f2475-f450-4eb4-b943-d20cd15b6a28,2022-06-07 20:29:42,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2022-06-12 14:36:03,2022-06-13 16:20:16
8cd4ee97-82a2-4933-bd34-95b4a79e6137,a4c608ed-80f0-4ddd-ab8a-69ef28259dcd,256d42a2-5682-4d36-8beb-82299d81caa8,2022-04-16 15:32:44,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2022-04-23 15:30:30,2022-04-23 16:32:05
bcf93ae3-592b-42f4-b73b-5342a2efbe85,ad71430e-2cae-416e-bd41-d2440d0b71f3,5cdbe707-16ef-4017-829a-7cb42c33a9cc,2024-10-13 12:19:43,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,Ground,2024-10-20 11:52:52,2024-10-21 12:55:13
7d79d1ee-04c0-400d-8162-e1301bdcb2a7,3c8e950e-db3d-4032-8c98-26e0b7d28b9f,a773824a-4c29-4916-a1d5-155f9714d39d,2024-07-17 07:18:58,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2024-07-21 17:49:07,2024-07-22 12:49:19
0af26a04-a207-47dd-82cf-ba8b39140dd4,70d78174-9e33-4d03-ba69-d148feb20b5b,f529e6b6-22cf-4fcd-ab03-f92f0d1b1181,2024-10-13 12:49:45,9bc5b08f-c58d-4c6d-a048-aa7e6f8097eb,carrier_1,Ground,2024-10-19 12:35:42,2024-10-19 12:09:51
a882f9e8-529b-46bc-8998-c3ea86aa87da,6b21823d-2195-409b-8217-16b698ada38d,2e692b97-d0cf-4291-8739-be052cff4fec,2022-11-21 19:32:23,9bc5b08f-c58d-4c6d-a048-aa7e6f8097eb,carrier_3,Standard,2022-11-25 17:59:25,2022-11-24 11:59:03
258b70f9-9021-43e4-b5d4-32bfaf131e45,1002e876-f541-4384-b4c7-b98d2bfdbcc6,828fa15e-65fc-4f1e-9264-053ec5cec7c0,2022-08-24 00:59:51,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_3,Express,2022-08-26 12:08:05,2022-08-26 15:40:52
10b002fa-bfec-45f2-b631-4c1b3076cb88,3c6ab898-0c76-4a0d-966c-30326308585a,883fd304-33f0-4b56-a94b-0a6d729c78dd,2024-10-15 20:45:57,55b6e9ae-da13-4a76-878c-728687928e96,carrier_1,Ground,2024-10-21 17:33:44,2024-10-21 12:41:03
1688ad13-3a98-472c-9c71-df1a7a4b79ac,54abb5be-591b-4fc1-aa4c-384dcf565414,cb547a98-1029-4b58-a78e-6d248d9747ef,2021-11-06 04:58:56,9bc5b08f-c58d-4c6d-a048-aa7e6f8097eb,carrier_1,2-Day,2021-11-08 12:32:41,2021-11-08 14:34:53
4d8ef204-f407-45d4-bb55-1d4ab5c6da8c,38afe4fb-d3ee-4db8-8e4a-fb5ad882b925,95ad4404-e038-4e8b-8771-6802fa8aeb30,2024-10-13 15:40:37,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_3,Standard,2024-10-19 12:20:16,2024-10-19 14:27:27
8f1ec7c5-255c-4a19-8978-e6d72d272690,b717242d-d03f-4c45-a1da-8a0c636fdd70,9fe3fc31-4b30-4214-8784-cc9319dbf2b5,2023-09-01 02:47:21,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2023-09-07 15:28:05,2023-09-07 14:39:21
24bf283e-5217-4151-89a5-14a14453d845,14bac97d-6d8f-41f8-82a0-d1ae7e473772,5744fc1b-07ed-4d98-b5b8-9e961c9abd0d,2024-09-18 18:38:26,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_2,Priority Mail,2024-09-23 09:59:39,2024-09-23 10:35:43
9d755d89-1e4e-4c51-ae1b-ed4890467a79,1fff7c62-ca96-42d8-a2c5-008294fa367a,365986e3-b38a-4b2c-bad1-d46e3e5eb556,2023-04-09 02:16:28,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2023-04-11 13:06:23,2023-04-12 15:37:28
81fc9980-3f89-4c15-ba28-dd0cbf545eb1,9b951c25-4de8-4ce9-90f9-ed04edb8e842,f5f11947-1fe0-4163-b561-b68d3b2d96c3,2023-11-18 02:36:22,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,Ground,2023-11-23 17:25:08,2023-11-23 10:41:21
fced6cfe-80b3-41e7-ae9a-606d29369275,2f73aecd-70e4-44dd-a7bc-7a9cc6390e76,423dbfeb-470b-4029-812c-72b8fccdccb6,2022-03-30 17:00:23,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_2,Priority Mail,2022-04-03 14:34:07,2022-04-04 10:43:59
3b1bc5ca-e0ae-4170-8315-10a92e1fa880,29fc842e-b2fd-4c76-8bbc-df7a71c396e1,b9a19249-2f34-4e1a-807c-5fae3ee2f7d7,2023-05-04 07:45:43,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2023-05-10 09:35:28,2023-05-10 17:59:37
bb9dcda7-7ef8-45cc-bc15-c54c27d4c583,7e1ba9fc-b150-43e2-8bed-54b889470a09,75e53376-328d-4388-aee4-5e5d9d75eb93,2023-09-15 03:01:59,55b6e9ae-da13-4a76-878c-728687928e96,carrier_2,Priority Mail,2023-09-18 15:55:27,2023-09-18 10:59:04
855146d8-83d1-421f-8b9e-f70c6947aa1a,a24dd4cd-fa42-41f9-8a57-d5c13b080ff5,23fa4e15-5845-4c8a-9dc1-1b109cc965a6,2024-10-13 20:23:59,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_2,Priority Mail,2024-10-18 13:14:34,2024-10-19 16:55:40
880f5e24-766b-4d81-9ae0-918fa0eba637,5b89a1d1-12d7-463b-b7f6-bf935a943047,1944e556-79cc-4f3d-861a-596e2b146a26,2024-04-20 18:36:26,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2024-04-22 12:03:05,2024-04-22 13:01:41
d9e138d1-9763-4050-a94d-97a4b63330c5,1be3df60-62fb-40a9-ae28-beb95be709c6,458c5264-063e-4a23-96b2-8e25964dcdac,2022-07-06 14:19:41,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_2,Priority Mail,2022-07-11 12:05:03,2022-07-11 14:38:13
653e7856-1f49-4f5e-bee5-5ec78e0b6f71,6e276186-f68f-4d81-8db5-fb4b7dc1599b,8a699bec-034b-42f9-bea5-8fe5e104d832,2024-05-23 16:17:46,38d58b37-fef9-4c22-a78d-3de38ca3f657,carrier_1,2-Day,2024-05-25 12:23:21,2024-05-25 10:58:01
76d27b63-c10a-4d70-8524-642044335f16,fba487e4-fc88-4f68-8397-a48c2a63cf99,03aba717-d237-43ef-96a7-20404a176b54,2023-03-28 10:54:29,2542e157-35ac-4061-945d-21b78f3d2e59,carrier_1,2-Day,2023-03-30 15:20:46,2023-03-30 10:13:26
b72ae0c5-f7f1-4594-87d4-e6477ccccce0,6e729808-c5bf-41a5-a6ae-d9710e31e298,6c3dab60-a24a-4634-9b29-d27bf9838a30,2022-08-10 16:43:58,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,Ground,2022-08-15 16:34:31,2022-08-15 13:30:45
0d3251e0-e891-4536-a170-308c2a3659f8,55ed4bf0-ab2a-460d-902a-7cc05e896f67,b6dec515-8c31-416a-a1e1-e48848fecad1,2022-01-28 22:13:22,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Standard,2022-02-02 13:34:13,2022-02-01 11:28:23
c9bf0935-1daf-4816-948c-91db5afa743d,9ce44a40-0a6a-499f-93e9-5985fdda0e7d,b602bcd4-a872-47e2-bb0e-c22e31eab58c,2022-11-14 14:18:00,c2f92176-ff6f-4d8c-9c36-01712b11363c,carrier_1,2-Day,2022-11-16 14:57:57,2022-11-17 14:21:52
1b261753-e7f2-44ab-884f-1f32d2165c2e,ac708be1-0b6b-4219-967c-68515765a320,a94719cb-2ecd-4524-9e85-0f40cfa3a10c,2023-03-10 05:20:56,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2023-03-11 16:54:03,2023-03-10 09:46:28
e4fda9ae-9046-458e-984a-76a287a8d26a,b4745666-ba09-42bf-9b53-4e6949ab69f2,9934817e-4d06-472c-84a2-f8eb9694430d,2024-06-11 01:36:45,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2024-06-15 12:24:00,2024-06-17 10:23:41
ed815b44-9fcf-4029-9c1c-bbf9b811130f,50db9fba-24f0-4c98-824c-300940ba0ac5,f8cfd1a8-4494-4806-acc9-bb5513f4e8bc,2022-05-25 10:57:07,f60d0ceb-4262-4f45-abb5-fd61c95a5f0b,carrier_1,Ground,2022-05-30 11:23:39,2022-05-30 12:05:58
b77d8432-8539-4807-a7fc-824687d7ab2a,0a7ad509-a06f-453c-9114-9f8eb64a6e69,16c76b55-80ea-41fd-8442-ed1aabcb28f7,2021-10-31 20:07:02,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_3,Standard,2021-11-06 09:02:53,2021-11-05 17:56:50
a1308023-3326-4e1c-bb3a-6d1b3ed6df0c,fdfed442-ea10-4205-a9bf-ecabb357cc6d,aa43fb89-c374-45fd-9410-1659905d7d39,2024-01-25 20:17:47,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_3,Express,2024-01-28 17:47:14,2024-01-29 11:41:13
410d702a-89d3-4579-b777-06874e8aebd5,1aa67288-7e83-47d5-bdfe-dd642c651fc3,dcfa756a-c9dc-422d-912a-9cef57d8eba0,2023-06-19 23:35:56,2d3c2eee-190b-4d95-b3dd-f117f4e17149,carrier_2,Priority Mail,2023-06-23 09:50:49,2023-06-23 14:40:53
01f2ed43-51c2-482b-b468-4947a4cb11c0,516726ff-53b3-4532-886f-61a373a62ed3,a205b882-f430-4e74-9c2d-b3139e62fa53,2022-03-23 20:36:39,a5a5b88b-a963-4a90-bb50-ca81e901a224,carrier_3,Standard,2022-03-29 16:23:37,2022-03-29 11:36:24
e211eff7-c98d-4125-89b3-87442492d063,7dfa4402-e19b-4d30-9fc1-520c53213b77,0ea44447-37da-4d5d-b74c-393a744dbc81,2024-10-13 07:11:59,d174d4ba-bf6d-4c5b-ad2c-0d4b02068972,carrier_1,2-Day,2024-10-16 11:53:53,2024-10-15 12:13:16
